ensembl_gene_id	Metformin_inVivo_Aorta-Control_inVivo_Aorta_logFC	Metformin_inVivo_Aorta-Control_inVivo_Aorta_logCPM	Metformin_inVivo_Aorta-Control_inVivo_Aorta_LR	Metformin_inVivo_Aorta-Control_inVivo_Aorta_PValue	Metformin_inVivo_Aorta-Control_inVivo_Aorta_FDR	Metformin_inVivo_Brain-Control_inVivo_Brain_logFC	Metformin_inVivo_Brain-Control_inVivo_Brain_logCPM	Metformin_inVivo_Brain-Control_inVivo_Brain_LR	Metformin_inVivo_Brain-Control_inVivo_Brain_PValue	Metformin_inVivo_Brain-Control_inVivo_Brain_FDR	Metformin_inVivo_Adipose-Control_inVivo_Adipose_logFC	Metformin_inVivo_Adipose-Control_inVivo_Adipose_logCPM	Metformin_inVivo_Adipose-Control_inVivo_Adipose_LR	Metformin_inVivo_Adipose-Control_inVivo_Adipose_PValue	Metformin_inVivo_Adipose-Control_inVivo_Adipose_FDR	Metformin_inVivo_Eyeball-Control_inVivo_Eyeball_logFC	Metformin_inVivo_Eyeball-Control_inVivo_Eyeball_logCPM	Metformin_inVivo_Eyeball-Control_inVivo_Eyeball_LR	Metformin_inVivo_Eyeball-Control_inVivo_Eyeball_PValue	Metformin_inVivo_Eyeball-Control_inVivo_Eyeball_FDR	Metformin_inVivo_Heart-Control_inVivo_Heart_logFC	Metformin_inVivo_Heart-Control_inVivo_Heart_logCPM	Metformin_inVivo_Heart-Control_inVivo_Heart_LR	Metformin_inVivo_Heart-Control_inVivo_Heart_PValue	Metformin_inVivo_Heart-Control_inVivo_Heart_FDR	Metformin_inVivo_Kidney-Control_inVivo_Kidney_logFC	Metformin_inVivo_Kidney-Control_inVivo_Kidney_logCPM	Metformin_inVivo_Kidney-Control_inVivo_Kidney_LR	Metformin_inVivo_Kidney-Control_inVivo_Kidney_PValue	Metformin_inVivo_Kidney-Control_inVivo_Kidney_FDR	Metformin_inVivo_Liver-Control_inVivo_Liver_logFC	Metformin_inVivo_Liver-Control_inVivo_Liver_logCPM	Metformin_inVivo_Liver-Control_inVivo_Liver_LR	Metformin_inVivo_Liver-Control_inVivo_Liver_PValue	Metformin_inVivo_Liver-Control_inVivo_Liver_FDR	Metformin_inVivo_Muscle-Control_inVivo_Muscle_logFC	Metformin_inVivo_Muscle-Control_inVivo_Muscle_logCPM	Metformin_inVivo_Muscle-Control_inVivo_Muscle_LR	Metformin_inVivo_Muscle-Control_inVivo_Muscle_PValue	Metformin_inVivo_Muscle-Control_inVivo_Muscle_FDR	Metformin_inVivo_Stomach-Control_inVivo_Stomach_logFC	Metformin_inVivo_Stomach-Control_inVivo_Stomach_logCPM	Metformin_inVivo_Stomach-Control_inVivo_Stomach_LR	Metformin_inVivo_Stomach-Control_inVivo_Stomach_PValue	Metformin_inVivo_Stomach-Control_inVivo_Stomach_FDR	Metformin_inVivo_Testis-Control_inVivo_Testis_logFC	Metformin_inVivo_Testis-Control_inVivo_Testis_logCPM	Metformin_inVivo_Testis-Control_inVivo_Testis_LR	Metformin_inVivo_Testis-Control_inVivo_Testis_PValue	Metformin_inVivo_Testis-Control_inVivo_Testis_FDR	Acarbose_inVivo_Liver.12F-Control_inVivo_Liver.12F_logFC	Acarbose_inVivo_Liver.12F-Control_inVivo_Liver.12F_logCPM	Acarbose_inVivo_Liver.12F-Control_inVivo_Liver.12F_LR	Acarbose_inVivo_Liver.12F-Control_inVivo_Liver.12F_PValue	Acarbose_inVivo_Liver.12F-Control_inVivo_Liver.12F_FDR	Acarbose_inVivo_Liver.12M-Control_inVivo_Liver.12M_logFC	Acarbose_inVivo_Liver.12M-Control_inVivo_Liver.12M_logCPM	Acarbose_inVivo_Liver.12M-Control_inVivo_Liver.12M_LR	Acarbose_inVivo_Liver.12M-Control_inVivo_Liver.12M_PValue	Acarbose_inVivo_Liver.12M-Control_inVivo_Liver.12M_FDR	Acarbose_inVivo_Liver.6F-Control_inVivo_Liver.6F_logFC	Acarbose_inVivo_Liver.6F-Control_inVivo_Liver.6F_logCPM	Acarbose_inVivo_Liver.6F-Control_inVivo_Liver.6F_LR	Acarbose_inVivo_Liver.6F-Control_inVivo_Liver.6F_PValue	Acarbose_inVivo_Liver.6F-Control_inVivo_Liver.6F_FDR	Acarbose_inVivo_Liver.6M-Control_inVivo_Liver.6M_logFC	Acarbose_inVivo_Liver.6M-Control_inVivo_Liver.6M_logCPM	Acarbose_inVivo_Liver.6M-Control_inVivo_Liver.6M_LR	Acarbose_inVivo_Liver.6M-Control_inVivo_Liver.6M_PValue	Acarbose_inVivo_Liver.6M-Control_inVivo_Liver.6M_FDR	entrezgene_id	wikigene_name
ENSMUSG00000020358	0.106760343261457	6.22307479288343	0.516211808773448	0.472462105227569	1	0.016858776748483	6.22307479288343	0.011916322153297	0.913074072735892	1	-0.058791176904917	6.22307479288343	0.153756536849016	0.694971018000054	1	-0.18419686211157	6.22307479288343	1.55275566064819	0.212729091387099	1	0.14157499278564	6.22307479288343	0.859359581656719	0.35391797015315	1	0.241093859042802	6.22307479288343	2.6997353993271	0.100364902087795	1	0.141749327947654	6.22307479288343	0.883506043396494	0.347243197250007	1	0.108607216752426	6.22307479288343	0.50386929642417	0.477804902840542	1	-0.167511054869578	6.22307479288343	1.35771098099241	0.243934582794397	1	0.013902800830671	6.22307479288343	0.008695018627634	0.925707269882386	1	0.304573498839787	6.22307479288343	4.09219123985287	0.043081755212363	1	-0.107246039796097	6.22307479288343	0.513667555542043	0.473555494889758	1	0.150275433342344	6.22307479288343	1.14639337961705	0.284305416192444	1	0.194851769469794	6.22307479288343	1.87481784940675	0.170924303758663	1	15384	Hnrnpab
ENSMUSG00000020262	-0.080503539865893	4.99109053938894	0.109471705420674	0.740746395014644	1	-0.110755845972192	4.99109053938894	0.225240770390087	0.635075403115178	1	-0.502644373131258	4.99109053938894	3.75992255818289	0.052495009788031	1	0.275656538813135	4.99109053938894	1.3828916299517	0.239609211048156	1	0.121986608960762	4.99109053938894	0.238999643447642	0.624929560305958	1	-0.523522615800075	4.99109053938894	3.57821594710538	0.058541991396811	1	-0.117186557585749	4.99109053938894	0.186141160314946	0.666147892064742	1	0.115058919939152	4.99109053938894	0.178828663616628	0.672381806857601	1	0.163426112182415	4.99109053938894	0.409144979990515	0.522403799023464	1	0.06804013990916	4.99109053938894	0.071631275592836	0.788976285820936	1	0.635722133383358	4.99109053938894	4.76435419060215	0.02905495766676	1	-0.283148718615923	4.99109053938894	0.861168916132783	0.35341178536671	1	0.618470053514947	4.99109053938894	5.16004821495415	0.023112255704778	0.616739311001881	-0.266465295810441	4.99109053938894	0.96157076032739	0.326791442911679	1	110532	Adarb1
ENSMUSG00000025982	0.109817616986367	7.46316386778415	0.739404939298026	0.389851563964161	1	-0.036338853665905	7.46316386778415	0.08233583980757	0.774156559338422	1	-0.206312473007301	7.46316386778415	2.51548805394674	0.112732726556237	1	0.016772183157383	7.46316386778415	0.017517817425414	0.894703591714606	1	0.160827491694139	7.46316386778415	1.50942291396908	0.219227165698027	1	0.003570089248944	7.46316386778415	0.000771792223418	0.977836701313142	1	0.085225441534016	7.46316386778415	0.416533309478268	0.518671943733157	1	0.131084413628635	7.46316386778415	0.977898963347741	0.322718069306415	1	0.186954043400253	7.46316386778415	2.10353409544575	0.146959119545813	1	0.035286300221122	7.46316386778415	0.077230033496846	0.781086881565238	1	0.246179499823758	7.46316386778415	3.23694455160978	0.071994787920146	1	-0.254557455687585	7.46316386778415	3.31615153225914	0.068602243644051	1	-0.270528745022696	7.46316386778415	4.15240751739657	0.041575371789908	0.795531109943335	-0.108301096397802	7.46316386778415	0.640552542555128	0.423510784323336	1	81898	Sf3b1
ENSMUSG00000073678	0.74292387590623	4.05582806581065	5.0412135432988	0.02475114517763	0.45157505856461	0.046086222770079	4.05582806581065	0.024972831262801	0.874434778804391	1	-0.237135596157599	4.05582806581065	0.264432282197959	0.607091338793153	1	0.040566006904357	4.05582806581065	0.018666052995457	0.89132819137549	1	-0.144331145378469	4.05582806581065	0.153593764359016	0.695124415800087	1	-0.286566849738204	4.05582806581065	0.93108741451789	0.334580520430499	1	0.466442041129452	4.05582806581065	2.211295492815	0.137003577946839	1	0.717126478709151	4.05582806581065	3.81199379499253	0.050886843351111	1	0.29940444509212	4.05582806581065	1.07777035739917	0.299196878209859	1	-0.121999567632044	4.05582806581065	0.145581708698671	0.70279390750896	1	0.682576578451329	4.05582806581065	4.57937364099291	0.032359041157624	1	-0.342526829166203	4.05582806581065	1.088660308199	0.29676823195592	1	0.489988917372521	4.05582806581065	2.58129470604831	0.108133183820701	1	0.111113672741025	4.05582806581065	0.132169370722238	0.716193280409246	1	241062	Pgap1
ENSMUSG00000037872	0.395685012903837	2.49942285361536	1.14380202991458	0.28485037059365	1	0.261709996504086	2.49942285361536	0.589326407835074	0.442679710890907	1	0.230232321492487	2.49942285361536	0.274759733214864	0.600156626741851	1	0.220399043474235	2.49942285361536	0.418140402944005	0.517866408477022	1	0.317976373769961	2.49942285361536	0.105612604231453	0.745195505406722	1	-0.821799408898828	2.49942285361536	0.30891677393322	0.578345657989545	1	-0.217702445895658	2.49942285361536	0.121370978546111	0.72755228350573	1	-0.58157160720827	2.49942285361536	1.81513870399772	0.177893021452707	1	-0.585861402511404	2.49942285361536	1.59221469459214	0.207010000933093	1	-0.820987925728011	2.49942285361536	0.311376088519069	0.576836987579195	1	1.06869897974902	2.49942285361536	4.57390572228553	0.03246247300656	1	0.432200682222646	2.49942285361536	0.571118603612717	0.449814755212534	1	-0.434239236932193	2.49942285361536	0.587362228592838	0.443440945076875	1	-1.69732523262427	2.49942285361536	6.02543085712762	0.014101189053513	1	13349	Ackr1
ENSMUSG00000039354	0.231215524460798	4.09845503173097	2.29779019167535	0.129558205959759	0.845478711951608	0.04876153043518	4.09845503173097	0.139319213632746	0.708958746121323	1	0.111381442802664	4.09845503173097	0.417303172647451	0.518285785252904	1	0.120927799182475	4.09845503173097	0.81580398530491	0.36640984524922	1	-0.127075991322022	4.09845503173097	0.703354779901645	0.401658730429709	1	-0.092052236260917	4.09845503173097	0.337328624563213	0.561375264043951	1	0.139606818627092	4.09845503173097	0.596792613268121	0.439804412766758	1	0.242525717836575	4.09845503173097	2.66859536180039	0.102346314766415	1	0.000856803257228	4.09845503173097	2.54483689445806e-05	0.995974978581881	1	0.152215356194564	4.09845503173097	0.906923410287845	0.340932048452167	1	-0.412357570974743	4.09845503173097	4.60122536856204	0.031949112889233	1	0.119171165774898	4.09845503173097	0.352908659303296	0.552471208836717	1	-0.116970105798817	4.09845503173097	0.369200594175481	0.543440335533541	1	-0.310634836811633	4.09845503173097	2.5278535649681	0.11185227463195	1	54380	Smarcal1
ENSMUSG00000020745	0.145615144954342	7.49432588924277	1.23882688181385	0.265697262131839	0.99801761552113	-0.01026263609129	7.49432588924277	0.006568528340267	0.935405005926526	1	-0.137038408161409	7.49432588924277	1.03487047624651	0.309017471673123	1	0.121340746832773	7.49432588924277	0.872110708843877	0.350371637261131	1	0.100259914548631	7.49432588924277	0.591161733785953	0.441970234772504	1	-0.140446805210197	7.49432588924277	1.12389491711673	0.289081320703971	1	0.085957781421398	7.49432588924277	0.384317682584083	0.535301495940497	1	0.147498953216961	7.49432588924277	1.27088473321015	0.259600770163282	1	0.101720835270667	7.49432588924277	0.586999457289494	0.443581761192395	1	0.053543528270972	7.49432588924277	0.174545802987382	0.676103009104571	1	0.330876300353119	7.49432588924277	5.32199694180002	0.021057865786826	1	-0.10141532873797	7.49432588924277	0.50180267186181	0.478709112946781	1	-0.447967543466315	7.49432588924277	10.6877867749403	0.001078451513854	0.139745747165175	0.034961996433612	7.49432588924277	0.063216989154341	0.801481761546938	1	18472	Pafah1b1
ENSMUSG00000020982	0.116311362027994	5.84685328553024	0.678032547493672	0.410265033628227	1	-0.149650039569448	5.84685328553024	1.21276344410973	0.2707855186466	1	-0.179111448540596	5.84685328553024	1.43945702093299	0.230227226460211	1	0.065679157090675	5.84685328553024	0.228532653513867	0.63261398463297	1	0.061729761651824	5.84685328553024	0.184022935356381	0.667938547230766	1	-0.046704399416254	5.84685328553024	0.112020500882863	0.737855446464118	1	-0.180965765704127	5.84685328553024	1.43038553881115	0.231701528659464	1	-0.052121977893775	5.84685328553024	0.136476012862204	0.711809774037058	1	0.173860931463062	5.84685328553024	1.4370019216654	0.230625111466631	1	-0.07647416986091	5.84685328553024	0.312894834209146	0.575909208419144	1	0.505593454143929	5.84685328553024	7.30371280313852	0.00688122737516	1	-0.537820519948216	5.84685328553024	8.05345808142431	0.004541688028193	0.922749226629823	0.086227500567663	5.84685328553024	0.279012334341417	0.597349299587267	1	0.11115193358308	5.84685328553024	0.408737773456608	0.522610857875839	1	66244	Nemf
ENSMUSG00000020088	-0.057581403670872	6.7492127193202	0.197048916896108	0.657113494466384	1	0.031121269274769	6.7492127193202	0.054618221100611	0.815213683433061	1	0.182970145295853	6.7492127193202	1.86432084199498	0.172126940353474	1	-0.087894116259889	6.7492127193202	0.445993911213634	0.504243547172274	1	0.065294011079005	6.7492127193202	0.247875457892661	0.618575021569865	1	-0.044330627018399	6.7492127193202	0.109462838111767	0.740756517548564	1	-0.123681108534116	6.7492127193202	0.796313874417592	0.372197750645855	1	0.168280791489002	6.7492127193202	1.65814699057853	0.197853699284042	1	-0.164341197230028	6.7492127193202	1.49877019720822	0.220860684159322	1	-0.119553574608303	6.7492127193202	0.719901726783405	0.396176146437573	1	0.243245289660178	6.7492127193202	3.19474705679374	0.073875197626467	1	0.17329399875971	6.7492127193202	1.63442375398529	0.201092271436513	1	-0.178033963355338	6.7492127193202	1.81790355699957	0.177563024873843	1	0.054381766385865	6.7492127193202	0.161219241239593	0.688036463019848	1	20224	Sar1a
ENSMUSG00000020740	0.149503482849947	4.33693628662053	0.718696501818727	0.396571813288834	1	-0.059113980858146	4.33693628662053	0.134090516178105	0.714227990004269	1	-1.05609572473893	4.33693628662053	29.3612585436058	6.00665285840257e-08	0.00097292759674	0.107770654986066	4.33693628662053	0.426328340513351	0.513796097310554	1	-0.226605018241969	4.33693628662053	1.48615008357842	0.222814758199865	1	-0.18445901485356	4.33693628662053	1.00912045299867	0.315113643476575	1	-0.165729942305738	4.33693628662053	0.707534906479054	0.400263379823653	1	-0.087385856755798	4.33693628662053	0.22014982672431	0.638925781641014	1	0.004508447049456	4.33693628662053	0.000617926204143	0.98016813111007	1	0.084912715971914	4.33693628662053	0.250088740019351	0.617012599814088	1	-0.702152911020642	4.33693628662053	7.3605959251131	0.006666869201945	1	-0.422509170202162	4.33693628662053	2.61825679973418	0.10564043665233	1	0.518494729625181	4.33693628662053	5.8318516148488	0.015738549684963	0.528811022681721	-0.023556334621951	4.33693628662053	0.010604679504354	0.9179796183918	1	260302	Gga3
ENSMUSG00000026608	-0.211040504835891	4.39351334893783	1.70776060981814	0.191276177892368	0.962211724107455	-0.073592051759721	4.39351334893783	0.248364473689094	0.618229063397466	1	-0.035750624789021	4.39351334893783	0.050718186188021	0.82181825561157	1	0.231990160511727	4.39351334893783	2.31431316982059	0.128187910814035	1	-0.057115364832393	4.39351334893783	0.092017265036986	0.761628116208109	1	-0.108647906646217	4.39351334893783	0.386055645995725	0.534380042887771	1	0.321899446954378	4.39351334893783	2.72763010223804	0.098625535611271	1	-0.127573260736277	4.39351334893783	0.512596551886759	0.474016983855517	1	-0.011207274211587	4.39351334893783	0.0047066645256	0.945303931493248	1	0.230943575598071	4.39351334893783	1.90518457144327	0.167499146781042	1	-0.434689034080077	4.39351334893783	3.50156215520292	0.061310970683814	1	-0.158518142381659	4.39351334893783	0.414327305926406	0.51978126707195	1	0.248717080199698	4.39351334893783	1.76118902370632	0.184476276551719	1	0.199080032429062	4.39351334893783	0.896725572796242	0.343661225367183	1	226823	Kctd3
ENSMUSG00000026113	0.499364559906889	5.00768059438071	6.61474498124164	0.010113782093326	0.294630344555409	0.096498238241501	5.00768059438071	0.28442783724779	0.59381363300671	1	-0.140193881936417	5.00768059438071	0.401647236466943	0.526239779283997	1	0.144834609124595	5.00768059438071	0.579266340550248	0.446600035766839	1	0.058510833630717	5.00768059438071	0.084284191377606	0.771573430330365	1	0.064921123780029	5.00768059438071	0.086191992900581	0.769075246562543	1	0.197913924094895	5.00768059438071	0.956174966050526	0.328152477538704	1	0.206725446555342	5.00768059438071	1.05155133251162	0.305150071435774	1	0.247162658768199	5.00768059438071	1.523882046361	0.217032967847578	1	-0.031445452944998	5.00768059438071	0.028386005757966	0.866204520032527	1	-0.411765998111761	5.00768059438071	2.80288797041544	0.094094683317362	1	-0.637399318546424	5.00768059438071	7.10240816066039	0.007698045605322	1	0.154876953245261	5.00768059438071	0.56981634417815	0.450331905537412	1	-0.148086983599193	5.00768059438071	0.508091253808743	0.475966307135316	1	269180	Inpp4a
ENSMUSG00000025980	-0.446800625205645	8.08080384983728	7.54013420983455	0.006033954798361	0.222124961014657	-0.028516018733331	8.08080384983728	0.028820994915577	0.865193008276292	1	-0.391889368218277	8.08080384983728	5.87541166253317	0.015353782499837	1	-0.035574278181217	8.08080384983728	0.044383651510657	0.833141447121874	1	0.066696921031264	8.08080384983728	0.168452387779809	0.681490897953359	1	-0.015863241101664	8.08080384983728	0.009704828417398	0.921524880152628	1	0.216430653271651	8.08080384983728	1.76823393252619	0.183600794889405	1	-0.034996726991849	8.08080384983728	0.045059977353901	0.831893781177887	1	-0.141559754690345	8.08080384983728	0.735865770291241	0.390988446372447	1	-0.155937404040126	8.08080384983728	0.715804103266009	0.397523697824091	1	0.311435688840657	8.08080384983728	3.70168787120014	0.054357454278788	1	0.197658010489686	8.08080384983728	1.48504853858537	0.222986299102398	1	-0.576476476229124	8.08080384983728	12.6534203584937	0.00037487920491	0.072719831395479	0.105955028871275	8.08080384983728	0.427956038440612	0.512993597093062	1	15510	Hspd1
ENSMUSG00000022503	0.526979812727647	3.22436203575865	3.7255321837506	0.053586548911822	0.626721032617144	0.189646147788921	3.22436203575865	0.518461863613766	0.471498545657394	1	0.236702988447744	3.22436203575865	0.559361158605725	0.454517756023487	1	-0.001737241183503	3.22436203575865	4.4163045345158e-05	0.994697674661376	1	0.215326106030833	3.22436203575865	0.381690822988901	0.536699722811323	1	0.218463865877174	3.22436203575865	0.728578128778395	0.393344460877967	1	0.39350178427564	3.22436203575865	1.91584705051093	0.166315202735608	1	0.163384941264433	3.22436203575865	0.263938235504043	0.607427352295664	1	-0.352304296146609	3.22436203575865	1.56488992113623	0.210950675697657	1	0.105507802968667	3.22436203575865	0.133226450451389	0.715109923080613	1	-0.467545119207839	3.22436203575865	2.85599402924697	0.091033952977603	1	0.106006131153533	3.22436203575865	0.149585867620658	0.698931432529657	1	0.313363747249099	3.22436203575865	1.57897145228753	0.208908909705541	1	0.251028572131096	3.22436203575865	0.925708004005685	0.335980686633642	1	26425	Nubp1
ENSMUSG00000001138	-0.234174805037551	4.39577405683681	2.06915964660305	0.150304320708579	0.888523443312847	0.019726223969215	4.39577405683681	0.015335126835623	0.901445856405782	1	-0.103215464476198	4.39577405683681	0.362958858403374	0.546867535847384	1	0.154055829650858	4.39577405683681	0.956398622731228	0.328095913185656	1	0.02687332572013	4.39577405683681	0.022235114381488	0.881463336661549	1	0.075030838641384	4.39577405683681	0.22213441815461	0.637418389276677	1	0.007408784502205	4.39577405683681	0.00193287492732	0.964932722536675	1	0.098370324873596	4.39577405683681	0.284492613857822	0.593771604132728	1	-0.312443967461223	4.39577405683681	3.18346870234564	0.074386663107793	1	-0.427899719766358	4.39577405683681	4.21808362005663	0.039995308008806	1	-0.404682834480289	4.39577405683681	4.16184606660238	0.041344319259854	1	-0.276664704357251	4.39577405683681	1.91351315671483	0.166573533192448	1	-0.125587875118877	4.39577405683681	0.55707999759386	0.455439154227048	1	-0.242648585805057	4.39577405683681	1.99060931964641	0.158277184212199	1	94218	Cnnm3
ENSMUSG00000024056	2.39016132210371	-0.193604704191807	6.82143504680568	0.009007016440129	0.27371697709003	2.01016974922761	-0.193604704191807	2.1877203967552	0.139115072898468	1	0.388188030319469	-0.193604704191807	0.101247619790456	0.75033754757239	1	-0.347589099906971	-0.193604704191807	0.206664098630597	0.649394709101861	1	1.53259823048022	-0.193604704191807	2.25660581729761	0.133045380856216	1	0.244073234974518	-0.193604704191807	0.058028878541904	0.809638946738181	1	-5.12271618922329	-0.193604704191807	6.54276362503794	0.010531162541911	0.555248769910962	1.41459963592027	-0.193604704191807	0.838590863540389	0.359800095752595	1	-0.378740525593889	-0.193604704191807	0.253666233871513	0.61450531863665	1	-0.007540773613711	-0.193604704191807	0.000119357235121	0.991283225779529	1	-4.71202280320739	-0.193604704191807	3.72840894039632	0.053494327046842	1	1.60039323680552	-0.193604704191807	1.01622192061029	0.313416859549055	1	3.6969552777178	-0.193604704191807	2.49832231785331	0.113967647144789	1	0	-0.193604704191807	-5.6843418860808e-14	1	1	67052	Ndc80
ENSMUSG00000024960	-0.329975643991008	4.67999313116342	2.04104773971744	0.153104159322305	0.891654807398749	0.072207708911911	4.67999313116342	0.082992649047924	0.773282097094511	1	-0.408761054258089	4.67999313116342	3.10635100602769	0.077987501994691	1	-0.375635673575767	4.67999313116342	2.55632175888627	0.109853905784879	1	-0.19884425383744	4.67999313116342	0.669895525944128	0.413088033810675	1	0.156369505938731	4.67999313116342	0.437086197919029	0.508532186726942	1	-0.148276415973905	4.67999313116342	0.376057116149582	0.539720991785076	1	-0.070874221731371	4.67999313116342	0.080284095560501	0.776912781944497	1	0.020780233917174	4.67999313116342	0.008189132370262	0.927894800726475	1	-0.088800031805226	4.67999313116342	0.129637417001845	0.718808273916001	1	-0.452954581780599	4.67999313116342	3.03669090512733	0.081401697215801	1	-0.313124245411188	4.67999313116342	1.41655674338949	0.233970978638754	1	0.387032478621112	4.67999313116342	2.4813723815592	0.115201692908631	1	-0.156899583225387	4.67999313116342	0.409648683934279	0.522147873374644	1	18797	Plcb3
ENSMUSG00000044707	0.435851617177646	0.411137676377687	0.404996818242239	0.524519909157368	1	-0.260496652368133	0.411137676377687	0.283138513799031	0.594651463633743	1	-2.10694800502538	0.411137676377687	2.59477085548832	0.107216945093737	1	0.148786704976857	0.411137676377687	0.108330990411957	0.742052339060897	1	-0.217405068827728	0.411137676377687	0.155047379878397	0.693757824172633	1	0.993091974403924	0.411137676377687	1.37003966684949	0.241805068508921	1	-0.33102173556391	0.411137676377687	0.08715227555291	0.767829153278424	1	-2.769336017928	0.411137676377687	1.35700879958284	0.244056556141388	1	-0.273605849509251	0.411137676377687	0.225156857469074	0.635138434167325	1	-0.063441726492904	0.411137676377687	0.017452835810047	0.894897933860425	1	-4.72044402328837	0.411137676377687	3.99574516785594	0.045615278016132	1	-1.35835886994146	0.411137676377687	0.807054224484716	0.368992605794602	1	2.92306172152671	0.411137676377687	5.95581133332274	0.014668850534517	0.513172152338744	2.31174016506799	0.411137676377687	2.98001168111313	0.084298664008181	1	380694	Ccnjl
ENSMUSG00000024697	0.811439488776514	1.7845053424402	2.30695953344707	0.12879576400535	0.843748993923824	0.219568924655426	1.7845053424402	0.055693244735494	0.813437199909564	1	-0.929530379319066	1.7845053424402	0.592311553001878	0.44152664503086	1	-0.299522917726227	1.7845053424402	0.348314211405977	0.555068968824391	1	-0.698960690099626	1.7845053424402	0.420015101535569	0.516929508988807	1	0.18510392833593	1.7845053424402	0.158700380624509	0.690355873856431	1	-0.700391819898597	1.7845053424402	1.9944175704029	0.157879748987107	1	0.246136001660775	1.7845053424402	0.075232839795035	0.783864800467076	1	-0.017655460406853	1.7845053424402	0.001173669390482	0.972670731702184	1	0.260141670789787	1.7845053424402	0.291967842030999	0.588962241838452	1	-1.81953728602193	1.7845053424402	11.4397924586599	0.000718878200696	0.763664857927055	-1.07623275504004	1.7845053424402	4.9557125225374	0.026004606511047	1	0.685671557521316	1.7845053424402	1.10310874826268	0.293584874893741	1	-1.5256119327914	1.7845053424402	7.44338304887219	0.006367009493932	1	14675	Gna14
ENSMUSG00000072640	0.771771213148693	4.15304074865183	14.5560589560722	0.00013605044392	0.025041784834094	0.110616040659224	4.15304074865183	0.428718396896329	0.512618482297129	1	0.150444084604734	4.15304074865183	0.432460459979325	0.510784101206094	1	0.303625251667409	4.15304074865183	3.19825257138064	0.073716995071144	1	-0.130243642319363	4.15304074865183	0.54713087777651	0.459492391422882	1	0.094010639420956	4.15304074865183	0.196105857993643	0.657882618222144	1	0.147914897242733	4.15304074865183	0.368146507370625	0.54401631785071	1	0.078218186138894	4.15304074865183	0.163715225355986	0.685758780138655	1	-0.062486547638452	4.15304074865183	0.100113784162886	0.751693131320988	1	-0.036712860190086	4.15304074865183	0.046536527146373	0.829203465174018	1	-0.733593027396455	4.15304074865183	4.74241978168982	0.029427652118094	1	0.455144612098794	4.15304074865183	2.14783862034449	0.142770752248445	1	-0.413134081422871	4.15304074865183	1.95782059817145	0.161746593466136	1	-0.137035584777545	4.15304074865183	0.223423027989554	0.63644402938988	1	66274	Lyrm9
ENSMUSG00000021270	0.176642478416042	8.0428944240298	0.506175405982617	0.476799197181004	1	-0.021402647396922	8.0428944240298	0.007499434957822	0.930990039783007	1	-0.498092495868312	8.0428944240298	3.9750715363096	0.046178491787838	1	0.034560983038517	8.0428944240298	0.019544471829931	0.888816792988348	1	-0.213758164806729	8.0428944240298	0.724721709223559	0.394599456865014	1	-0.286096133741596	8.0428944240298	1.33248848427672	0.24836299593208	1	-0.223560713695393	8.0428944240298	0.804557751853963	0.36973416069835	1	-0.190834740976219	8.0428944240298	0.564203110330823	0.452571685339623	1	-0.160634378082742	8.0428944240298	0.417676791903546	0.51809856212163	1	-0.025753623265254	8.0428944240298	0.010882229103345	0.916917054846912	1	0.721304625355868	8.0428944240298	8.02364733238011	0.004617049554928	1	-0.429271154462539	8.0428944240298	2.87573460097912	0.089923932250601	1	-0.171178032533448	8.0428944240298	0.470042918552963	0.492967424668627	1	-0.329416072428631	8.0428944240298	1.72997852255179	0.188413640445573	1	15519	Hsp90aa1
ENSMUSG00000020623	0.138663067167309	3.4233658070988	0.151732917045194	0.696884790989284	1	-0.268860676157948	3.4233658070988	0.632680487610116	0.426373794874659	1	-0.133224426820014	3.4233658070988	0.124180682509575	0.724543704072594	1	-0.231562582642936	3.4233658070988	0.453418443781573	0.500716044447641	1	0.093573999936541	3.4233658070988	0.061774323921497	0.803713213283221	1	0.090382815900734	3.4233658070988	0.075751109435601	0.783140158901596	1	0.450653938498464	3.4233658070988	1.10951356613691	0.292187712894447	1	0.144122901597956	3.4233658070988	0.22378969665408	0.636167407641293	1	0.236529531624893	3.4233658070988	0.410160128359394	0.521888241721413	1	-1.70478178541295	3.4233658070988	7.28128896974533	0.006967652150311	1	1.94995577378536	3.4233658070988	18.5373914546083	1.66603640856859e-05	0.134928123638948	0.448891387680792	3.4233658070988	1.13379308523361	0.286967710783785	1	-0.44455171515269	3.4233658070988	1.14201884935147	0.285226138349909	1	-0.641371318843725	3.4233658070988	2.76192716316552	0.096531888320387	1	26399	Map2k6
